29257	319
20454	415
26133	270
7439	1008
8050	53
11706	381
5819	737
22236	311
29914	338
29301	444
29419	582
17179	402
12886	370
29590	368
6430	420
15603	311
14550	558
22731	280
26089	211
10653	839
28410	406
15441	409
11049	176
21507	273
26584	582
13777	459
12273	825
14055	774
5657	456
23127	430
22849	704
11995	65
25242	377
19005	349
27024	377
15108	508
7772	388
6386	623
19294	77
5701	692
8212	394
25855	596
14668	410
11544	1136
18727	324
28979	385
16332	467
28861	152
9554	403
10040	159
24964	27
174	-128
336	-207
787	350
831	-1014
949	-334
1030	194
1148	-5833
1481	-1036
1599	325
1643	-48
1805	560
2039	-551
2372	-397
2534	-858
2985	-1570
3263	-43
3425	283
3876	-4113
3920	-9056
4316	-1128
4767	-936
4811	-765
4929	104
5045	-935
5207	-2899
21508	706
20455	736
10159	420
12436	270
25405	1135
12931	348
25900	466
8664	612
19952	501
5991	407
15604	545
19790	455
21959	261
5702	343
25694	346
9555	576
27025	434
22237	341
19006	461
29140	754
10041	211
6882	590
13660	451
14551	347
15280	336
15398	825
16171	346
18115	842
7160	107
24352	315
19295	568
22732	533
22075	372
29591	550
5540	689
10492	730
25856	848
9104	226
7278	673
23461	281
6387	346
9393	1350
28411	430
13327	402
10203	427
20950	365
8169	359
25199	498
26909	329
17837	417
17062	362
27520	713
27971	285
15442	594
29753	631
16333	651
13165	369
8051	526
26747	349
18566	530
25243	471
23010	218
23623	1084
24019	407
18728	500
19457	428
21184	542
24514	565
20293	510
6549	820
16946	339
14218	200
16289	481
22570	362
27476	383
26134	314
28862	318
27638	486
17675	448
29302	147
17224	481
12887	349
5658	410
11383	360
16784	399
28367	684
29258	236
21797	750
11707	566
7322	166
20617	640
21346	351
19501	388
8826	365
11545	751
8213	656
7935	435
15109	146
25081	712
5496	485
12274	274
21841	453
14669	546
19619	252
7773	519
13778	277
18610	624
10654	645
22688	211
15893	309
13822	309
23579	391
6431	414
26585	612
23128	309
14056	376
10816	121
11996	92
24190	110
29915	290
4154	608
20004	312
14100	301
24965	265
14713	220
28529	981
29096	691
175	274
337	-2429
670	-716
788	-2745
832	120
1031	-18874
1149	-287
1482	208
1644	-49
1806	-40
2373	391
2535	-10303
2986	-1617
3264	-2360
3426	-78
3877	-1637
3921	-2638
4317	202
4650	149
4768	292
4812	-188
5046	-767
10655	436
13779	509
9556	378
9394	895
7323	456
14101	726
8665	305
8827	498
19791	364
5992	574
13166	917
17838	403
10042	372
12932	686
15605	383
6388	446
7279	1181
7774	177
7936	493
9718	360
11708	910
17063	490
18116	630
20618	519
26748	755
19007	338
23011	465
25901	716
26586	780
13328	886
28863	278
18729	952
20456	435
21185	398
23462	360
27521	961
28368	506
12770	434
13661	615
28412	352
20500	710
21842	651
27972	209
9105	649
22689	484
29097	209
10204	1088
14552	789
11384	725
24515	562
24966	161
27477	350
21509	308
29754	437
15281	366
19953	612
17676	978
5208	351
29592	1102
26630	477
27639	708
25406	551
28250	471
12437	477
25857	597
18567	335
24353	359
19296	479
13210	117
6270	266
25695	226
20951	582
5703	517
15399	425
5659	433
26135	333
20294	324
5541	524
29303	570
8052	178
18611	311
10817	492
13823	686
14714	618
11546	384
9600	447
25082	1161
12888	70
12275	1173
21680	907
4155	540
16785	219
29259	248
14057	732
25244	227
29141	1112
21347	483
11997	328
22120	310
19340	488
14390	438
16172	439
20005	615
21798	539
6883	412
22076	365
29916	372
15894	503
10493	168
7161	77
22238	385
22733	296
6432	187
16334	178
23129	395
8214	439
19502	269
17720	470
15443	122
22571	464
5497	310
24191	146
14219	199
27026	202
16947	29
17225	164
23624	162
19458	282
176	-1379
220	-279
338	-8554
671	-384
789	-75
833	78
1483	-1857
1645	-1431
1807	-4463
2374	416
2536	-60
2987	745
3265	-4595
3427	-822
3760	-152
3878	-4921
3922	-1121
4156	-480
4200	-363
4318	-778
4651	934
4769	-1595
4813	-6380
5047	-3514
5209	-126
25740	671
6271	547
25696	332
8215	532
11385	392
9890	593
22121	326
14391	551
26631	614
8666	938
15444	443
25245	660
19792	545
20457	711
12320	609
10700	571
21681	1023
6884	247
7937	1033
14715	412
11709	650
11998	437
13211	669
16830	699
21186	679
21230	348
24516	450
25083	1003
17677	838
22077	657
27027	760
13824	543
9395	562
7775	642
16173	522
19008	341
25902	998
28369	1292
29755	624
29917	384
12933	324
15606	210
23012	383
27360	379
19297	483
20501	173
28864	495
8710	307
20006	332
1032	834
19459	313
20952	246
9557	534
20790	561
19954	467
21799	476
18612	384
10205	698
28251	394
12438	770
11880	599
5993	735
16948	428
26587	547
13167	728
13329	689
26749	436
12889	402
29142	628
23625	525
20295	451
8828	698
5498	971
10818	309
26136	103
28413	469
12276	236
27478	580
29593	374
19503	366
18450	711
29304	463
17226	376
9601	456
15282	38
24192	385
18117	517
13662	107
22572	398
16786	652
25407	479
18568	446
14553	102
22239	165
23463	296
17064	293
5704	397
27522	597
5380	553
9106	192
8053	407
7324	36
11547	1443
14102	244
22734	153
21843	676
24354	584
17721	172
5542	214
10656	433
9719	366
16335	393
15895	295
25858	601
29098	597
12771	470
20619	713
14058	314
10043	224
27973	475
10494	274
24967	33
21348	300
6389	340
17839	479
7162	295
6433	134
19341	66
177	-3875
221	-984
339	-15412
672	-607
834	-213
1033	854
1484	-2560
1646	411
1808	-36250
2375	-4173
2537	-158
2870	10
2988	-1481
3266	276
3310	-48
3428	-782
3761	1294
3879	-13617
3923	-2029
4157	-2635
4201	-7397
4319	365
4490	139
4652	-1516
4814	-1149
5048	-3245
19342	218
25246	616
9396	890
11386	74
14059	297
16787	906
8667	380
18613	224
29305	454
19793	247
24850	397
9558	484
7325	151
10657	373
13663	536
15896	213
16336	540
18118	372
19955	903
11999	312
12277	502
20458	583
19504	403
26137	359
25859	531
12439	452
10701	497
19180	502
17560	541
21349	459
24193	433
25903	372
27479	386
6272	797
29099	662
29756	379
6434	112
11881	235
12772	742
23013	591
9602	693
27361	485
28865	354
10206	860
16949	287
20791	210
21231	602
11548	676
24968	660
14554	870
10495	437
22735	312
26588	814
5994	446
24355	647
7820	528
29594	894
26632	493
10990	267
22122	652
18569	441
11430	365
29918	423
13050	310
26470	277
10044	209
5543	533
5705	866
13168	406
13212	477
25697	314
25741	453
20340	281
8711	355
9891	815
14392	249
27028	433
8054	534
20007	444
27974	298
19009	143
7776	336
20296	147
12321	455
24517	325
22573	140
20502	325
23464	1083
29800	601
13825	394
12934	439
28252	656
10819	391
25408	858
21682	192
7938	685
9107	351
21844	578
29143	238
6885	744
16174	129
27523	229
5499	537
5381	434
8216	299
22078	467
17227	513
21187	212
17678	864
19298	415
8829	414
25084	193
14716	306
15607	484
14103	382
20953	262
23626	505
7163	923
15283	377
18451	711
17065	391
18000	565
9440	195
15940	435
28090	380
17722	86
28414	334
15445	180
16831	49
178	175
222	-3669
673	-2043
835	-1360
1034	-992
1485	-2039
1647	-1165
1809	-35513
2376	821
2420	-290
2538	-1668
2871	201
2989	-359
3267	499
3311	-4233
3429	-2296
3762	-9469
3924	294
4158	-3798
4202	-5687
4491	-608
4653	-2440
4815	269
5049	-1977
10045	417
12160	389
9892	690
6435	1225
17679	378
11882	202
24851	708
6930	545
18614	375
15446	430
8668	414
9559	500
19794	609
23627	461
26471	1308
17561	542
25742	515
4040	1038
7777	356
24400	214
25085	586
6273	146
8550	563
10496	1125
15284	694
16788	527
17066	334
17110	634
18001	639
25698	347
8712	745
29919	578
26020	379
29801	1035
18290	362
20792	596
22079	622
23960	655
27362	838
29306	200
11549	676
13169	584
20503	443
10702	288
20008	449
14717	273
26138	173
7939	616
12773	504
13826	508
14555	715
29757	634
5706	514
13051	85
22123	891
12322	621
20459	472
5382	183
16337	544
16832	335
19956	575
21683	1211
19181	313
14104	643
5995	1020
10658	321
1980	360
24356	398
13213	474
25247	293
8217	289
21070	377
19505	477
7326	381
27975	662
20297	779
20341	685
26633	2377
24518	267
11431	752
20954	273
24194	615
8055	280
23014	727
9603	925
16175	395
12935	627
11387	492
25409	298
7164	343
18452	553
21232	478
27029	84
28253	535
29144	377
19299	165
28091	461
18119	423
25580	459
23465	1587
16670	395
28866	188
19343	332
9397	613
27524	452
25904	391
17723	550
10207	697
12278	755
22574	567
21845	379
9108	244
24969	545
10991	298
28910	308
13664	175
22736	213
6886	541
15897	801
9441	316
15608	93
29595	278
17228	226
21188	318
14393	325
5544	467
26589	367
15941	421
10540	253
28415	166
7821	208
179	-5040
223	-21641
674	-805
836	-1661
1035	-767
1486	-4644
1530	-3019
1648	-31001
2377	-190
2421	-63
2539	-533
2872	-31
3150	-4969
3268	79
3312	29
3763	-2995
3925	-2520
4041	-4620
4203	313
4492	137
4654	-1119
4816	-1375
21071	317
9398	1551
24519	716
6274	146
11432	851
9893	484
17562	508
15285	756
28092	260
8669	422
19795	417
22124	924
25699	266
24852	115
23510	1008
5545	103
14105	356
20009	461
21233	472
5707	409
8056	383
8100	489
14556	255
16833	539
22737	564
14600	191
22575	683
25905	297
20342	642
21189	384
27976	337
6931	359
11883	497
12279	386
19957	583
25581	217
9280	386
24690	542
10497	570
12323	350
17724	355
20504	534
20793	600
14718	497
16338	577
10659	641
20955	510
26472	390
28911	321
16220	539
29802	358
7327	1689
10992	622
7822	179
5996	320
13214	621
9442	593
20180	360
17067	499
25743	610
25130	1030
12161	441
7778	419
21684	355
23961	480
20298	472
15780	503
24195	207
23015	221
23628	693
18453	294
18615	269
29307	393
29758	483
9604	388
28254	1139
8551	553
17111	407
12936	235
8713	46
13827	290
25086	356
7660	483
29145	495
16789	567
26139	386
27363	511
5383	579
6436	240
26021	971
25248	292
13665	349
10541	410
28416	233
11270	861
4159	1894
16176	619
18291	163
24357	958
28867	592
7165	196
27525	346
17229	339
29596	769
26634	378
18002	355
21846	711
10208	709
12774	537
16671	625
19506	356
19182	268
13052	447
14394	341
23466	979
15447	940
9109	301
15609	156
11388	220
24401	263
6887	153
10703	355
8218	216
15898	449
1981	151
29640	116
15942	224
19344	214
10046	45
224	-1593
675	-847
837	691
1036	-2441
1487	104
1531	444
1649	-7929
1982	-11798
2260	-1024
2378	-4404
2422	-1227
2873	135
3269	1076
3313	-879
3764	-1052
3926	-10997
4042	909
4204	-4490
4493	-90
4655	-844
4817	-10722
29597	1087
19840	320
8390	709
19345	483
15943	838
22125	387
14395	385
27977	572
13215	1066
26022	577
17725	767
24853	495
10498	668
17112	759
21847	764
5708	819
7328	334
11433	1425
25087	716
10704	610
8057	269
13666	245
18003	691
22620	383
5384	658
6932	865
14890	789
24402	410
28750	560
15330	295
20181	500
20299	538
20794	182
28912	548
29308	888
27364	972
28868	289
29803	469
13828	708
14601	187
20343	532
9894	628
5546	577
7823	267
9399	623
10542	258
26473	306
15781	381
23016	520
24691	428
18292	431
28417	546
11884	405
21234	375
22738	433
19958	373
16221	710
5997	677
9605	691
25131	709
24358	405
11389	377
8714	584
19507	539
29759	1136
7779	312
18454	529
16672	257
6275	565
3151	555
8552	134
20956	773
23962	338
8101	529
14557	513
17068	792
14106	251
13053	524
7661	728
16834	407
8219	272
25744	225
23511	821
25249	339
9443	217
10993	411
23629	457
12937	224
28255	813
29146	535
16177	328
9281	377
12324	604
6770	299
19796	178
20505	329
6888	288
13710	249
7166	244
29641	315
15286	454
12775	757
25582	357
21685	389
24196	228
10380	918
17563	732
22576	450
19183	439
28093	191
12162	557
10209	487
23467	490
24240	802
18616	342
15448	603
15899	400
14719	434
10047	207
25906	428
6437	764
26635	316
11271	255
27526	236
16339	267
21072	84
7210	72
225	259
676	-2053
838	-3853
1037	-329
1370	-3476
1488	670
1532	-37
1983	-205
2261	-560
2379	-346
2423	-1391
2874	361
3152	-1974
3314	-3428
3765	-372
3927	-13966
4043	131
4205	-92
4656	172
4700	416
4818	-897
8715	920
25132	1121
20344	885
8391	453
18293	735
23512	803
16835	387
25088	314
6933	511
5998	546
19797	326
720	721
15449	638
24854	282
23963	474
19841	603
8058	254
11434	1321
29480	359
10048	237
9282	557
14107	1264
13054	287
19184	425
21073	619
22739	467
23468	951
19508	696
5709	755
24359	485
29309	825
17564	435
16178	242
15944	728
24197	380
26636	770
17726	363
9895	419
16673	525
27365	184
28094	172
7329	328
25745	325
10705	341
29804	727
24403	233
10499	528
28300	787
5547	491
25583	269
22126	448
27978	513
21235	535
19346	365
19959	538
7211	293
12163	570
4494	2075
18455	157
11885	458
13216	594
20795	758
10543	332
28751	649
20506	497
26023	372
20182	269
24241	606
6276	491
7167	735
8553	400
5880	855
22621	982
6320	722
24692	213
9606	603
6438	564
16060	188
18950	445
13711	459
14602	357
10381	502
11272	420
17113	271
12938	1067
28869	295
13829	432
21686	583
7662	423
12325	282
14891	813
9444	243
23350	394
29147	495
16222	772
23017	388
14558	353
15331	452
17069	525
15782	455
22577	690
27860	459
28913	373
28418	349
21730	435
21848	376
28256	364
29598	826
26474	504
5385	359
12776	677
10994	359
14440	374
6771	219
25907	346
7824	230
18004	49
13667	293
29642	575
27527	431
15287	471
12820	430
20957	355
18617	121
14396	273
8102	273
6889	62
226	-1394
677	-4214
721	300
839	493
1038	-1225
1371	-3300
1489	-11130
1533	-629
1984	-2256
2262	-1357
2424	-4113
2875	778
3153	-3751
3315	-1366
3766	346
3810	104
3928	-2671
4044	-7600
4206	-3179
4495	-761
4657	210
4701	163
4819	-3915
4990	-7071
19842	293
15288	1003
19680	176
26970	398
24693	772
8392	648
18294	451
22460	624
27410	812
12939	510
27861	533
7050	414
19347	254
19798	398
14441	546
24080	636
24855	268
13712	774
6934	1031
7663	302
27366	349
13217	390
16061	156
19185	60
24198	952
16836	635
19509	675
6772	761
10544	357
28914	544
29481	640
26475	419
20958	429
21074	261
25746	431
6277	379
5548	805
9283	337
20183	339
20796	314
28095	389
29030	300
28257	936
18500	527
20507	706
7825	461
8103	425
5430	767
9445	177
24242	761
25089	549
11435	615
23469	602
17727	1006
25133	879
5881	643
11886	1147
5999	829
26024	753
23018	920
13668	61
23351	546
16223	437
18456	601
28752	437
10995	413
12164	432
12326	627
20345	390
16674	151
12777	892
22578	290
7168	621
29643	324
27528	213
29148	608
25584	867
27979	408
26637	308
8059	22
9607	470
17114	165
28590	751
14892	1020
5386	838
21687	565
25908	743
9896	236
6321	978
21236	263
9940	1100
11273	517
17565	1091
14559	314
28301	317
23964	666
8716	570
15945	851
14603	657
15332	389
15170	575
14108	458
12821	548
15783	466
18005	582
21849	93
11930	410
22127	679
8554	308
18618	310
6439	631
7212	539
29805	265
22622	87
28419	147
21731	291
13550	524
23513	892
13055	417
10049	273
20840	167
10382	679
24404	111
29599	427
16179	314
10706	184
18951	181
14397	233
227	-281
560	-1431
678	343
722	481
1039	452
1372	313
1534	253
1985	566
2263	-537
2425	590
2876	-1047
2920	-1211
3154	-1722
3316	-612
3767	696
3811	76
3929	-1504
4045	-3869
4207	-1577
4496	-1721
4540	-378
4658	-1301
4702	1161
4991	-1857
29149	990
24405	746
14398	128
19681	430
8393	573
18295	194
9284	554
11887	280
29644	728
18501	341
14442	182
20184	528
25909	897
15289	704
27862	849
11274	391
19799	438
20508	545
21075	211
17610	421
24856	342
19843	389
12327	542
6935	790
23514	382
7169	449
8555	172
10383	905
23019	582
6160	496
16675	214
18457	445
28140	504
9941	366
22010	576
6322	409
15171	387
16837	265
23965	718
28096	672
28915	625
5549	718
7213	563
19348	557
28302	754
13100	317
25585	360
17566	721
9608	828
24199	319
28753	500
13713	650
16062	171
18006	479
22623	1046
9446	134
20841	986
21237	289
22579	528
5387	304
24243	495
6278	797
14604	402
10545	588
11931	146
13056	355
25747	847
13218	295
13669	549
5882	515
20959	698
26025	426
26971	152
18619	381
25134	235
12660	604
27529	425
17728	370
11436	396
28258	422
14893	886
24081	516
26476	590
20797	540
26638	339
29482	546
17115	405
8717	402
21570	412
29806	242
7826	348
12822	415
7664	338
27367	321
18790	357
21732	409
10707	360
29031	533
23352	473
15946	463
15784	312
21688	754
28591	418
12165	569
13551	281
24694	679
22128	266
10996	511
26520	698
14109	435
12778	702
19230	331
7051	441
5431	500
23190	302
22461	50
16224	653
8104	122
15333	235
24900	291
9897	533
19186	195
14280	298
27411	263
18952	88
6773	193
20346	233
110	-8425
228	-1143
561	-838
679	-1130
723	299
1373	-1110
1535	-13413
1986	-804
2264	-1346
2426	-1743
2877	1003
2921	-1540
3155	-2556
3317	-293
3650	-1814
3768	561
3812	-867
4046	-21107
4208	-2660
4497	559
4541	-6272
4659	148
4703	-370
4992	-717
5270	141
22129	156
20842	499
19682	167
8394	584
18296	542
24695	415
11770	340
13390	589
24901	872
21076	839
19187	524
6323	588
16676	457
7052	394
27412	396
25586	233
24857	470
19844	231
26639	962
14399	98
18340	122
6936	992
8556	264
6161	494
8600	244
8718	2713
10546	433
12823	864
11932	211
20347	920
23353	171
6774	454
8105	397
20798	327
9447	791
19231	565
18502	422
18791	902
18953	521
17611	369
28097	378
28754	242
9898	633
13057	283
20680	238
29483	826
13714	364
15172	276
28259	281
12328	289
11437	1181
23191	595
19349	567
11888	827
12210	406
29032	709
9285	780
25135	471
15334	315
5883	433
16063	580
29807	485
12661	577
13219	351
6279	197
20185	565
23966	934
9780	986
14281	663
14443	544
10708	413
28592	950
18007	383
9942	429
9609	132
24082	553
18458	393
13552	494
15785	566
29645	372
26026	689
16720	275
17116	584
21571	997
7665	169
11275	509
22624	392
21238	476
22011	300
17567	489
24244	724
12166	716
20509	449
26972	482
21689	444
13101	489
26521	528
5388	471
12779	744
14605	281
28916	277
26477	250
27250	536
25748	544
21733	275
25630	313
17729	542
15947	549
23515	380
10384	619
7827	264
21120	105
10997	612
24406	552
16225	392
28303	266
28141	705
7214	390
22462	171
14894	209
27368	271
27863	260
5432	375
16838	98
111	-1921
229	-4270
562	-127
724	-373
1374	-1081
1536	-1213
1987	687
2265	-902
2427	-5199
2760	642
2878	-977
2922	-23833
3156	488
3200	-1554
3318	-913
3651	271
3769	-1239
3813	91
4047	-690
4209	42
4380	741
4498	530
4542	-987
4704	210
4993	-11589
5271	-961
22012	605
6324	396
20681	1312
8395	449
28917	448
18297	674
28755	230
13553	734
13391	617
25631	497
22463	343
8719	1247
11438	536
18341	146
7828	169
18503	579
8890	705
9781	412
24740	692
14444	650
24858	745
19845	267
26360	417
18008	649
7215	562
12329	484
18792	756
7710	550
19070	424
16839	553
10547	438
24407	524
15786	391
22625	525
27251	709
9899	442
27413	436
21077	859
10385	1985
14895	743
16064	537
18954	382
29484	1143
12824	719
26478	447
6775	340
28142	199
11276	323
15335	177
20843	419
29033	497
11771	485
29808	219
17568	584
17450	405
9448	334
15173	434
21572	622
16226	947
28098	605
24902	594
24245	440
20348	404
26973	555
25749	468
8106	318
15830	704
13058	457
7053	821
18459	288
24083	562
5389	965
20799	667
9286	436
17117	599
23967	317
19683	211
7666	257
21239	286
25587	398
11320	214
23192	446
24696	578
11933	679
16677	564
8601	637
10998	721
9943	484
21121	367
27864	380
12211	352
13715	304
5884	687
20186	300
10709	739
21734	984
26522	298
28593	530
15948	558
